player_name,player_api_id,home_team_api_id,id,player_fifa_api_id,player_api_id-2,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Juan Mata,41468,10260,90546,178088,41468,8/30/2008 0:00,75,86,left,medium,medium,72,80,58,76,70,81,82,70,33,81,79,79,84,76,75,73,71,75,64,72,52,80,78,84,79,65,62,16,8,20,33,20,20
Juan Mata,41468,10260,90545,178088,41468,2/22/2009 0:00,79,86,left,medium,medium,85,80,58,81,70,81,82,70,43,81,84,85,84,80,75,73,71,73,64,72,52,80,82,84,79,20,22,16,8,20,43,20,20
Juan Mata,41468,10260,90544,178088,41468,8/30/2009 0:00,82,88,left,medium,medium,85,82,66,81,70,86,82,64,67,86,83,81,84,82,75,73,71,79,60,72,52,80,82,84,79,20,22,16,8,20,67,20,20
Juan Mata,41468,10260,90543,178088,41468,8/30/2010 0:00,82,88,left,medium,medium,85,82,66,81,70,86,82,78,67,86,83,81,84,82,75,73,71,79,58,72,52,39,80,84,70,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90542,178088,41468,2/22/2011 0:00,82,88,left,medium,medium,85,82,66,81,70,86,82,78,67,86,83,81,84,82,75,73,71,79,58,72,52,39,80,84,70,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90541,178088,41468,8/30/2011 0:00,85,86,left,medium,medium,82,83,66,83,71,87,82,78,70,86,87,83,86,82,89,74,72,79,56,72,52,39,86,84,70,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90540,178088,41468,2/22/2012 0:00,86,89,left,medium,medium,82,83,66,85,71,87,82,78,71,86,87,83,86,84,89,74,72,79,56,72,52,39,86,86,70,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90539,178088,41468,8/31/2012 0:00,86,87,left,medium,medium,82,83,66,86,71,87,82,81,71,86,87,81,89,84,89,74,72,76,56,72,52,39,86,86,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90538,178088,41468,2/15/2013 0:00,86,87,left,medium,medium,82,79,66,86,71,88,82,81,71,87,87,77,90,85,89,74,72,76,56,72,52,39,86,87,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90537,178088,41468,3/1/2013 0:00,86,87,left,medium,medium,82,79,66,86,71,88,82,81,71,87,85,71,90,85,89,74,72,76,56,72,52,39,86,87,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90536,178088,41468,3/22/2013 0:00,86,87,left,medium,medium,82,79,66,87,71,88,82,81,73,88,85,71,90,85,89,74,72,74,56,72,52,39,86,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90535,178088,41468,4/12/2013 0:00,86,88,left,medium,medium,82,79,66,87,71,88,82,81,73,88,85,71,90,85,89,74,72,74,56,72,52,39,86,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90534,178088,41468,4/26/2013 0:00,86,88,left,medium,medium,82,79,66,87,71,87,82,81,73,88,85,71,90,87,89,74,72,74,56,72,52,39,86,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90533,178088,41468,5/3/2013 0:00,86,88,left,medium,medium,83,79,66,87,71,86,82,81,74,88,85,73,90,87,89,74,72,74,56,72,52,39,86,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90532,178088,41468,8/16/2013 0:00,86,88,left,medium,medium,83,79,66,87,71,86,82,81,74,88,85,73,90,87,89,74,72,74,56,72,52,39,86,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90531,178088,41468,9/20/2013 0:00,87,88,left,medium,medium,83,79,66,87,71,86,82,81,78,89,85,73,90,88,89,74,72,79,52,72,52,39,87,89,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90530,178088,41468,1/31/2014 0:00,87,88,left,medium,medium,83,79,66,87,71,86,82,81,78,89,85,73,90,88,89,74,72,79,52,72,52,39,87,89,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90529,178088,41468,3/21/2014 0:00,86,88,left,medium,medium,83,79,66,87,71,86,82,81,78,89,85,73,90,88,89,74,72,79,52,72,52,39,87,89,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90528,178088,41468,4/4/2014 0:00,87,88,left,medium,medium,83,79,66,87,71,86,82,81,78,89,85,73,90,88,89,74,72,79,52,72,52,39,87,89,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90527,178088,41468,5/30/2014 0:00,87,88,left,medium,medium,83,79,66,87,71,86,82,81,78,89,85,73,90,88,89,74,72,79,52,72,52,39,87,89,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90526,178088,41468,9/18/2014 0:00,85,86,left,medium,medium,83,77,66,86,71,85,82,81,78,88,83,66,90,87,89,74,72,79,52,72,52,39,84,88,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90525,178088,41468,10/2/2014 0:00,85,86,left,medium,medium,83,77,66,86,71,85,82,81,78,88,83,66,90,87,89,74,72,79,41,72,52,39,84,88,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90524,178088,41468,12/19/2014 0:00,85,86,left,medium,medium,83,77,66,86,71,85,82,81,78,88,83,66,90,87,89,74,72,79,41,72,52,39,84,88,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90523,178088,41468,5/8/2015 0:00,85,85,left,medium,medium,83,77,66,86,71,85,82,81,78,88,83,66,90,87,89,74,72,79,41,72,52,39,84,88,71,25,22,25,9,10,14,5,8
Juan Mata,41468,10260,90522,178088,41468,9/21/2015 0:00,84,84,left,medium,medium,83,77,66,86,71,85,82,81,78,88,80,63,90,87,89,74,72,79,43,72,52,39,84,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90521,178088,41468,10/16/2015 0:00,84,84,left,medium,medium,83,77,66,86,71,85,82,81,78,88,79,63,90,87,89,74,72,79,43,72,52,39,84,88,71,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90520,178088,41468,12/3/2015 0:00,84,84,left,medium,medium,83,77,66,86,71,85,82,81,78,88,79,63,90,87,89,74,72,79,43,72,52,39,84,88,81,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90519,178088,41468,1/7/2016 0:00,84,84,left,medium,medium,83,77,63,86,71,85,82,81,78,88,79,63,90,87,89,74,72,76,43,72,52,39,84,88,81,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90518,178088,41468,2/18/2016 0:00,84,84,left,medium,medium,83,77,63,86,71,85,82,81,77,88,79,63,90,87,89,74,72,76,43,72,52,39,84,88,81,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90517,178088,41468,2/25/2016 0:00,84,84,left,medium,medium,83,77,63,86,71,85,82,81,77,88,79,63,90,87,89,74,72,76,43,72,52,39,84,88,81,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90516,178088,41468,3/3/2016 0:00,84,84,left,medium,medium,83,77,63,86,71,85,82,81,77,88,79,63,90,87,89,74,72,76,43,72,52,39,84,88,81,15,22,16,9,10,14,5,8
Juan Mata,41468,10260,90515,178088,41468,3/24/2016 0:00,83,83,left,medium,medium,83,77,63,86,71,85,83,83,77,88,78,63,90,87,89,74,72,76,43,72,52,39,84,88,81,25,28,21,9,10,14,5,8
Memphis Depay,303824,10260,122314,202556,303824,2/22/2007 0:00,58,74,right,medium,medium,30,61,41,50,51,65,40,39,34,69,61,65,63,63,57,55,32,51,45,58,49,18,59,42,47,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122313,202556,303824,2/22/2011 0:00,58,74,right,medium,medium,30,61,41,50,51,65,40,39,34,69,61,65,63,63,57,55,32,51,45,58,49,18,59,42,47,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122312,202556,303824,8/30/2011 0:00,62,79,right,medium,medium,55,65,41,50,57,68,59,67,34,67,87,85,84,55,75,78,75,62,40,65,49,21,52,42,57,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122311,202556,303824,2/22/2012 0:00,64,82,right,medium,medium,55,65,41,50,60,68,76,67,39,68,89,85,84,58,75,83,75,62,40,65,49,21,58,42,57,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122310,202556,303824,8/31/2012 0:00,68,85,right,medium,low,57,63,41,53,60,77,76,67,39,74,89,84,86,58,68,80,75,62,73,68,49,21,55,63,60,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122309,202556,303824,2/15/2013 0:00,69,83,right,medium,low,57,63,41,62,60,80,76,72,39,74,90,84,86,58,73,80,79,63,70,68,49,21,55,63,60,24,21,20,8,14,6,12,10
Memphis Depay,303824,10260,122308,202556,303824,3/8/2013 0:00,70,82,right,medium,low,62,63,41,60,60,80,76,72,49,74,90,84,86,64,73,80,79,63,70,68,59,21,57,63,60,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122307,202556,303824,3/22/2013 0:00,70,80,right,medium,low,62,63,41,60,60,80,76,72,49,74,90,84,86,64,73,80,79,63,70,68,59,21,57,63,60,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122306,202556,303824,5/10/2013 0:00,70,80,right,medium,medium,62,63,41,60,60,80,76,72,49,74,90,84,86,64,73,80,79,63,70,68,59,21,57,63,60,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122305,202556,303824,9/20/2013 0:00,73,82,right,high,medium,68,66,41,63,67,82,79,80,56,75,86,90,80,66,78,85,79,69,74,76,60,21,63,70,65,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122304,202556,303824,10/4/2013 0:00,74,84,right,high,medium,68,66,41,63,67,82,79,80,56,75,86,90,80,66,78,85,79,69,74,79,60,21,63,70,65,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122303,202556,303824,12/27/2013 0:00,75,84,right,high,medium,68,68,41,65,67,82,79,80,56,76,86,90,82,69,78,86,79,69,74,82,60,21,65,70,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122302,202556,303824,2/21/2014 0:00,75,84,right,high,medium,68,68,41,65,67,82,79,80,56,76,86,90,82,69,78,86,79,74,74,82,60,21,65,70,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122301,202556,303824,2/28/2014 0:00,75,84,right,high,medium,68,68,41,65,67,82,79,80,56,76,86,90,82,69,78,86,79,74,74,83,60,21,65,70,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122300,202556,303824,3/21/2014 0:00,75,84,right,high,medium,68,68,41,65,67,82,79,80,56,76,89,93,82,69,78,86,79,74,74,83,60,21,65,70,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122299,202556,303824,3/28/2014 0:00,76,84,right,high,medium,68,68,41,65,67,82,79,80,56,78,89,93,82,72,78,86,79,74,74,83,60,21,66,72,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122298,202556,303824,5/9/2014 0:00,76,84,right,high,medium,63,68,41,67,67,82,79,80,56,78,89,93,82,76,78,86,79,74,74,83,60,21,68,75,69,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122297,202556,303824,9/18/2014 0:00,78,88,right,high,medium,65,64,54,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,72,66,21,78,75,68,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122296,202556,303824,1/9/2015 0:00,78,88,right,high,medium,65,64,60,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,72,66,21,78,75,68,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122295,202556,303824,1/30/2015 0:00,78,88,right,high,medium,65,64,60,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,72,66,21,78,75,68,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122294,202556,303824,2/6/2015 0:00,78,88,right,high,medium,65,64,60,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,72,66,21,78,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122293,202556,303824,2/13/2015 0:00,79,88,right,high,medium,65,71,60,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,74,66,21,80,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122292,202556,303824,4/24/2015 0:00,79,88,right,high,medium,65,71,60,73,74,86,78,83,68,82,92,90,82,81,86,86,79,82,74,74,62,21,80,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122291,202556,303824,5/1/2015 0:00,79,87,right,high,medium,65,73,60,73,74,86,83,88,68,82,92,90,82,81,86,88,79,82,74,77,62,21,80,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122290,202556,303824,5/8/2015 0:00,79,87,right,high,medium,65,74,60,74,74,86,83,88,68,82,92,90,82,82,86,88,79,82,74,81,62,21,80,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122289,202556,303824,5/15/2015 0:00,79,87,right,high,medium,65,74,60,74,74,86,85,90,68,82,92,90,82,82,86,88,79,82,74,81,62,21,80,75,63,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122288,202556,303824,5/22/2015 0:00,79,87,right,high,medium,65,74,60,74,74,86,85,90,68,82,92,90,82,82,86,88,79,82,74,81,62,21,80,75,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122287,202556,303824,9/21/2015 0:00,81,89,right,high,medium,66,74,60,74,74,86,85,90,68,83,91,90,82,83,86,88,80,82,77,82,62,21,80,75,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122286,202556,303824,1/7/2016 0:00,81,89,right,high,low,68,74,55,74,70,86,85,90,65,83,91,90,82,83,86,88,75,79,77,82,62,21,78,75,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122285,202556,303824,1/14/2016 0:00,81,88,right,high,low,68,74,55,74,70,86,85,90,65,83,91,90,82,83,86,88,75,79,77,82,62,21,78,75,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122284,202556,303824,1/28/2016 0:00,81,88,right,high,low,68,74,55,74,70,86,85,90,65,83,91,90,82,83,86,88,75,79,77,82,62,21,78,75,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122283,202556,303824,2/18/2016 0:00,81,88,right,high,low,67,73,55,73,69,85,85,90,65,83,91,89,82,82,85,88,74,79,77,82,62,21,77,74,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122282,202556,303824,3/17/2016 0:00,80,87,right,high,low,67,73,55,73,69,85,85,90,65,83,91,89,82,82,85,88,74,79,77,82,62,21,77,74,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122281,202556,303824,4/7/2016 0:00,80,87,right,high,low,67,73,55,73,69,85,85,90,65,83,91,89,82,82,85,88,74,79,77,82,62,21,77,74,66,24,31,20,8,14,6,12,10
Memphis Depay,303824,10260,122280,202556,303824,4/28/2016 0:00,79,86,right,high,low,67,73,55,73,69,85,85,90,65,82,91,89,82,81,84,88,74,79,78,81,62,21,76,74,66,24,31,20,8,14,6,12,10
Ashley Young,23354,10260,17659,152908,23354,2/22/2007 0:00,69,76,left,high,medium,78,68,34,62,74,64,83,57,72,60,72,75,83,61,62,76,47,69,29,63,42,65,62,76,57,24,52,44,14,6,72,14,14
Ashley Young,23354,10260,17658,152908,23354,8/30/2007 0:00,77,84,right,high,medium,81,71,37,65,74,82,83,81,71,73,87,86,83,73,62,77,47,76,43,70,42,65,62,76,57,27,55,44,14,25,71,25,25
Ashley Young,23354,10260,17657,152908,23354,8/30/2008 0:00,83,87,right,high,medium,91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
Ashley Young,23354,10260,17656,152908,23354,2/22/2009 0:00,84,87,right,high,medium,92,70,40,74,74,87,83,87,71,85,93,92,83,77,62,77,47,77,45,80,41,66,67,76,60,30,30,44,14,25,71,25,25
Ashley Young,23354,10260,17655,152908,23354,8/30/2009 0:00,84,87,right,high,medium,89,78,40,74,74,88,83,84,71,85,93,92,83,79,62,80,47,77,45,78,41,66,70,76,60,25,30,44,14,25,71,25,25
Ashley Young,23354,10260,17654,152908,23354,2/22/2010 0:00,84,87,right,high,medium,91,78,40,74,74,88,83,84,71,85,93,92,83,79,62,80,47,77,51,78,41,66,70,76,60,25,30,44,14,25,71,25,25
Ashley Young,23354,10260,17653,152908,23354,8/30/2010 0:00,83,87,right,high,medium,89,74,40,73,74,88,83,84,68,85,92,91,83,73,62,79,47,72,48,76,41,28,73,76,57,20,30,44,15,9,14,15,14
Ashley Young,23354,10260,17652,152908,23354,2/22/2011 0:00,82,86,right,high,medium,88,74,40,70,74,88,83,84,68,85,92,91,83,73,62,79,47,72,48,76,41,28,73,76,75,20,30,44,15,9,14,15,14
Ashley Young,23354,10260,17651,152908,23354,8/30/2011 0:00,85,89,right,high,medium,87,75,40,74,74,87,84,84,70,85,93,93,89,77,83,77,57,79,48,76,45,46,77,81,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17650,152908,23354,2/22/2012 0:00,83,88,right,high,medium,87,74,40,73,74,87,84,84,70,85,93,93,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17649,152908,23354,8/31/2012 0:00,82,86,right,high,medium,86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17648,152908,23354,2/15/2013 0:00,82,86,right,high,medium,86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17647,152908,23354,4/12/2013 0:00,82,84,right,high,medium,86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17646,152908,23354,5/17/2013 0:00,82,84,right,high,medium,86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17645,152908,23354,9/20/2013 0:00,81,81,right,high,medium,85,73,40,73,74,84,84,84,70,82,90,87,88,76,83,76,57,79,48,75,45,46,74,83,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17644,152908,23354,9/27/2013 0:00,80,80,right,high,medium,82,73,40,73,74,83,84,84,70,81,90,87,87,76,83,76,57,77,48,75,45,46,74,81,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17643,152908,23354,12/13/2013 0:00,80,80,right,high,medium,82,73,40,73,74,83,82,81,70,81,90,87,87,76,83,76,57,77,48,75,45,46,74,81,74,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17642,152908,23354,12/27/2013 0:00,80,80,right,high,medium,81,73,40,73,74,83,82,81,70,81,90,87,85,76,83,76,57,75,48,75,45,46,74,81,72,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17641,152908,23354,2/7/2014 0:00,80,80,right,high,medium,80,72,40,73,74,83,82,77,70,81,90,87,85,76,83,76,57,75,48,75,45,46,74,81,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17640,152908,23354,2/14/2014 0:00,79,79,right,high,medium,80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17639,152908,23354,3/28/2014 0:00,79,79,right,high,medium,80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17638,152908,23354,5/2/2014 0:00,79,79,right,high,medium,80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17637,152908,23354,5/9/2014 0:00,79,79,right,high,medium,80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17636,152908,23354,9/18/2014 0:00,78,78,right,high,medium,80,72,40,73,74,82,82,77,69,79,88,84,84,74,83,76,57,69,48,75,45,46,69,78,70,24,29,50,15,9,14,15,14
Ashley Young,23354,10260,17635,152908,23354,9/21/2015 0:00,80,80,right,high,medium,84,73,41,75,75,83,83,78,71,81,88,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
Ashley Young,23354,10260,17634,152908,23354,10/16/2015 0:00,79,79,right,high,medium,84,73,41,75,75,83,83,78,71,81,87,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
Ashley Young,23354,10260,17633,152908,23354,11/26/2015 0:00,79,79,right,high,medium,84,69,41,75,75,83,83,78,71,81,87,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
Ashley Young,23354,10260,17632,152908,23354,1/7/2016 0:00,79,79,right,high,high,84,69,51,75,75,83,84,72,68,82,85,82,84,77,77,77,57,69,56,76,47,60,70,79,65,43,54,61,16,10,15,16,15
Darren Fletcher,24148,10260,38354,138782,24148,2/22/2007 0:00,74,85,right,medium,high,74,53,67,81,64,73,59,74,72,76,77,77,61,76,76,69,84,85,42,59,43,75,79,80,74,75,73,77,9,10,72,11,12
Darren Fletcher,24148,10260,38353,138782,24148,8/30/2007 0:00,74,79,right,medium,high,73,59,69,78,64,62,59,46,71,74,73,73,61,76,76,63,84,89,68,59,66,75,79,80,72,78,72,77,9,22,71,22,22
Darren Fletcher,24148,10260,38352,138782,24148,8/30/2008 0:00,76,80,right,medium,high,80,59,74,79,64,68,59,46,76,78,73,73,61,78,76,62,84,93,71,69,84,76,82,80,77,82,75,77,9,22,76,22,22
Darren Fletcher,24148,10260,38351,138782,24148,2/22/2009 0:00,78,80,right,medium,high,80,65,74,83,64,71,59,46,78,82,73,73,61,78,76,62,84,93,71,69,84,76,82,80,77,82,75,77,9,22,78,22,22
Darren Fletcher,24148,10260,38350,138782,24148,8/30/2009 0:00,79,82,right,medium,high,78,60,74,85,64,73,59,46,78,82,76,76,61,80,76,62,84,93,77,74,84,76,82,80,77,82,78,77,9,22,78,22,22
Darren Fletcher,24148,10260,38349,138782,24148,2/22/2010 0:00,83,85,right,medium,high,79,74,84,88,64,73,59,46,84,80,80,78,61,84,76,77,84,94,77,78,88,89,87,80,84,88,83,77,9,22,84,22,22
Darren Fletcher,24148,10260,38348,138782,24148,8/30/2010 0:00,82,85,right,medium,high,80,74,86,86,64,73,59,46,84,80,79,76,61,84,76,77,84,92,77,78,90,92,84,80,56,88,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38347,138782,24148,2/22/2011 0:00,81,85,right,medium,high,80,74,86,84,64,73,59,46,84,80,79,76,61,84,76,77,84,93,77,78,90,86,79,80,56,85,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38346,138782,24148,8/30/2011 0:00,81,82,right,medium,high,80,64,86,84,59,72,64,46,82,80,75,78,62,83,59,77,76,91,77,72,89,84,65,80,56,87,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38345,138782,24148,2/22/2012 0:00,81,82,right,medium,high,80,64,86,85,59,70,64,46,82,78,71,78,62,83,59,77,76,91,77,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38344,138782,24148,8/31/2012 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,91,75,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38343,138782,24148,2/15/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,91,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38342,138782,24148,2/22/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38341,138782,24148,3/22/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38340,138782,24148,5/17/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38339,138782,24148,9/20/2013 0:00,79,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,63,54,62,83,59,76,71,86,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38338,138782,24148,12/6/2013 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,80,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38337,138782,24148,12/27/2013 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38336,138782,24148,1/31/2014 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38335,138782,24148,2/7/2014 0:00,78,78,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38334,138782,24148,2/14/2014 0:00,77,77,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,71,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38333,138782,24148,2/28/2014 0:00,76,76,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,83,61,71,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38332,138782,24148,3/28/2014 0:00,75,75,right,medium,high,77,64,85,85,59,64,64,46,78,76,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38331,138782,24148,9/18/2014 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38330,138782,24148,2/6/2015 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38329,138782,24148,2/27/2015 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,58,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
Darren Fletcher,24148,10260,38328,138782,24148,3/13/2015 0:00,74,74,right,medium,high,71,64,82,81,59,64,64,46,78,74,58,54,62,79,59,76,69,76,69,72,81,81,56,67,61,78,80,77,9,15,6,9,8
Darren Fletcher,24148,10260,38327,138782,24148,9/21/2015 0:00,75,75,right,medium,high,72,65,83,82,60,65,65,47,79,75,55,53,62,80,59,77,70,76,70,73,82,84,57,68,62,79,81,78,10,16,7,10,9
